customer_id,customer_name,email,city,state,signup_date,customer_segment_x,recency_days,frequency,monetary,rfm_total,customer_segment_y
C00605,Sai Das,sai.das605@example.com,Aligarh,Uttar Pradesh,2022-05-06,VIP,480.0,1.0,465.38,6.0,New / Promising
C00606,Myra Patel,myra.patel606@example.com,Jaipur,Rajasthan,2022-05-25,Regular,108.0,5.0,17581.89,8.0,At Risk (was loyal)
C00607,Vivaan Mehta,vivaan.mehta607@example.com,Hyderabad,Telangana,2024-08-26,Regular,,,,,
C00608,Kavya Shah,kavya.shah608@example.com,Indore,Madhya Pradesh,2023-03-05,New,288.0,4.0,59012.14,11.0,Champions
C00609,Kavya Nair,kavya.nair609@example.com,Pune,Maharashtra,2024-04-13,VIP,150.0,1.0,2125.78,4.0,Lost / Churned
C00610,Meera Kulkarni,meera.kulkarni610@example.com,Aligarh,Uttar Pradesh,2024-01-09,New,,,,,
C00611,Ishaan Nair,ishaan.nair611@example.com,Aligarh,Uttar Pradesh,2023-05-26,VIP,424.0,1.0,8836.66,7.0,New / Promising
C00612,Myra Bose,myra.bose612@example.com,Chandigarh,Chandigarh,2024-06-19,Regular,,,,,
C00613,Anika Sharma,anika.sharma613@example.com,Lucknow,Uttar Pradesh,2022-04-03,Regular,354.0,3.0,28813.03,10.0,Champions
C00614,Pari Das,pari.das614@example.com,Indore,Madhya Pradesh,2024-09-16,Regular,,,,,
C00615,Ishaan Kulkarni,ishaan.kulkarni615@example.com,Pune,Maharashtra,2022-12-28,New,131.0,7.0,33955.79,9.0,At Risk (was loyal)
C00616,Vivaan Mehta,vivaan.mehta616@example.com,Delhi,Delhi,2023-05-22,New,53.0,6.0,96202.36,10.0,At Risk (was loyal)
C00617,Kabir Agarwal,kabir.agarwal617@example.com,Kochi,Kerala,2022-01-09,New,192.0,3.0,27705.97,9.0,Champions
C00618,Aadhya Iyer,aadhya.iyer618@example.com,Hyderabad,Telangana,2024-06-22,New,,,,,
C00619,Pooja Malhotra,pooja.malhotra619@example.com,Jaipur,Rajasthan,2024-02-22,Loyal,266.0,1.0,14014.55,6.0,New / Promising
C00620,Diya Verma,diya.verma620@example.com,Indore,Madhya Pradesh,2023-02-15,Regular,14.0,3.0,89344.1,8.0,At Risk (was loyal)
C00621,Ira Agarwal,ira.agarwal621@example.com,Delhi,Delhi,2022-07-19,New,165.0,7.0,23367.1,9.0,At Risk (was loyal)
C00622,Riya Mehta,riya.mehta622@example.com,Surat,Gujarat,2022-03-17,VIP,34.0,4.0,35029.66,8.0,At Risk (was loyal)
C00623,Pari Das,pari.das623@example.com,Indore,Madhya Pradesh,2024-02-22,Loyal,303.0,1.0,2442.34,5.0,New / Promising
C00624,Krishna Shah,krishna.shah624@example.com,Coimbatore,Tamil Nadu,2023-11-28,VIP,313.0,2.0,30253.15,8.0,New / Promising
C00625,Arjun Reddy,arjun.reddy625@example.com,Hyderabad,Telangana,2023-02-08,VIP,299.0,4.0,20873.32,10.0,Champions
C00626,Sunil Kapoor,sunil.kapoor626@example.com,Surat,Gujarat,2023-07-26,New,437.0,1.0,2827.99,6.0,New / Promising
C00627,Amit Iyer,amit.iyer627@example.com,Surat,Gujarat,2022-07-23,Regular,85.0,5.0,71432.17,10.0,At Risk (was loyal)
C00628,Saanvi Pillai,saanvi.pillai628@example.com,Chandigarh,Chandigarh,2022-02-11,Loyal,606.0,3.0,19204.05,10.0,Champions
C00629,Vivaan Iyer,vivaan.iyer629@example.com,Delhi,Delhi,2024-01-01,Regular,,,,,
C00630,Sunil Bose,sunil.bose630@example.com,Aligarh,Uttar Pradesh,2023-06-16,New,238.0,3.0,27961.23,9.0,Champions
C00631,Arjun Shah,arjun.shah631@example.com,Patna,Bihar,2024-07-03,Loyal,,,,,
C00632,Arjun Kapoor,arjun.kapoor632@example.com,Chandigarh,Chandigarh,2024-08-11,New,24.0,1.0,4151.92,3.0,Lost / Churned
C00633,Reyansh Joshi,reyansh.joshi633@example.com,Aligarh,Uttar Pradesh,2023-09-24,New,423.0,1.0,2853.08,6.0,New / Promising
C00634,Ira Kapoor,ira.kapoor634@example.com,Lucknow,Uttar Pradesh,2023-06-04,Regular,341.0,1.0,5186.97,6.0,New / Promising
C00635,Riya Bose,riya.bose635@example.com,Chandigarh,Chandigarh,2023-12-27,Regular,,,,,
C00636,Anika Sharma,anika.sharma636@example.com,Lucknow,Uttar Pradesh,2023-01-13,Regular,73.0,5.0,13521.64,8.0,At Risk (was loyal)
C00637,Karan Reddy,karan.reddy637@example.com,Aligarh,Uttar Pradesh,2024-09-30,New,,,,,
C00638,Ira Mehta,ira.mehta638@example.com,Nagpur,Maharashtra,2024-03-26,Loyal,,,,,
C00639,Sara Bose,sara.bose639@example.com,Mumbai,Maharashtra,2022-09-29,New,713.0,1.0,9036.13,7.0,New / Promising
C00640,Pooja Verma,pooja.verma640@example.com,Pune,Maharashtra,2023-08-21,New,188.0,3.0,37107.25,8.0,At Risk (was loyal)
C00641,Reyansh Pillai,reyansh.pillai641@example.com,Kochi,Kerala,2023-10-07,Loyal,18.0,2.0,66582.15,8.0,At Risk (was loyal)
C00642,Arjun Patel,arjun.patel642@example.com,Indore,Madhya Pradesh,2022-02-02,VIP,33.0,4.0,110855.42,9.0,At Risk (was loyal)
C00643,Ishaan Sharma,ishaan.sharma643@example.com,Hyderabad,Telangana,2023-03-28,Loyal,282.0,4.0,62774.56,11.0,Champions
C00644,Aadhya Iyer,aadhya.iyer644@example.com,Aligarh,Uttar Pradesh,2023-02-27,Loyal,273.0,5.0,16066.88,9.0,Regular
C00645,Aadhya Pillai,aadhya.pillai645@example.com,Kolkata,West Bengal,2024-03-04,Regular,54.0,2.0,24115.8,7.0,Lost / Churned
C00646,Kavya Verma,kavya.verma646@example.com,Kochi,Kerala,2023-12-24,Regular,342.0,1.0,525.76,6.0,New / Promising
C00647,Pari Singh,pari.singh647@example.com,Ahmedabad,Gujarat,2023-07-29,New,497.0,1.0,1862.85,6.0,New / Promising
C00648,Karan Bose,karan.bose648@example.com,Aligarh,Uttar Pradesh,2023-06-23,Regular,3.0,1.0,15237.29,4.0,Lost / Churned
C00649,Ananya Nair,ananya.nair649@example.com,Indore,Madhya Pradesh,2023-04-16,Regular,17.0,4.0,6623.81,5.0,At Risk (was loyal)
C00650,Ananya Agarwal,ananya.agarwal650@example.com,Coimbatore,Tamil Nadu,2022-12-29,New,394.0,4.0,13487.14,9.0,Regular
C00651,Sara Bose,sara.bose651@example.com,Jaipur,Rajasthan,2022-07-16,Loyal,10.0,5.0,134713.65,9.0,At Risk (was loyal)
C00652,Krishna Agarwal,krishna.agarwal652@example.com,Pune,Maharashtra,2022-11-02,Regular,40.0,2.0,17021.12,5.0,Lost / Churned
C00653,Kabir Mehta,kabir.mehta653@example.com,Pune,Maharashtra,2023-12-23,New,198.0,4.0,103964.96,11.0,Champions
C00654,Neha Bose,neha.bose654@example.com,Kolkata,West Bengal,2022-11-21,New,13.0,6.0,39157.41,8.0,At Risk (was loyal)
C00655,Diya Agarwal,diya.agarwal655@example.com,Kochi,Kerala,2024-08-14,Regular,20.0,1.0,18862.46,5.0,Lost / Churned
C00656,Kabir Reddy,kabir.reddy656@example.com,Jaipur,Rajasthan,2023-08-11,New,24.0,3.0,57212.48,8.0,At Risk (was loyal)
C00657,Saanvi Joshi,saanvi.joshi657@example.com,Coimbatore,Tamil Nadu,2024-04-18,Loyal,82.0,1.0,11683.87,5.0,Lost / Churned
C00658,Amit Iyer,amit.iyer658@example.com,Surat,Gujarat,2022-10-25,Regular,24.0,1.0,775.83,3.0,Lost / Churned
C00659,Kabir Gupta,kabir.gupta659@example.com,Delhi,Delhi,2022-12-21,Regular,12.0,4.0,36528.83,8.0,At Risk (was loyal)
C00660,Rohan Rao,rohan.rao660@example.com,Patna,Bihar,2024-02-05,Regular,,,,,
C00661,Ishaan Singh,ishaan.singh661@example.com,Kochi,Kerala,2024-04-27,Loyal,,,,,
C00662,Krishna Agarwal,krishna.agarwal662@example.com,Coimbatore,Tamil Nadu,2023-12-14,New,321.0,1.0,494.07,5.0,New / Promising
C00663,Arjun Reddy,arjun.reddy663@example.com,Jaipur,Rajasthan,2023-09-23,Regular,405.0,2.0,9801.39,8.0,New / Promising
C00664,Sai Verma,sai.verma664@example.com,Pune,Maharashtra,2023-11-17,Regular,211.0,2.0,9071.62,7.0,New / Promising
C00665,Sai Patel,sai.patel665@example.com,Chandigarh,Chandigarh,2022-02-23,New,79.0,7.0,106866.22,10.0,At Risk (was loyal)
C00666,Aadhya Kapoor,aadhya.kapoor666@example.com,Hyderabad,Telangana,2024-01-05,Loyal,338.0,1.0,18117.97,7.0,New / Promising
C00667,Vihaan Iyer,vihaan.iyer667@example.com,Kochi,Kerala,2022-01-06,Loyal,210.0,2.0,49697.17,10.0,Champions
C00668,Meera Nair,meera.nair668@example.com,Coimbatore,Tamil Nadu,2023-02-21,Regular,174.0,5.0,15156.63,8.0,At Risk (was loyal)
C00669,Anika Singh,anika.singh669@example.com,Kochi,Kerala,2024-02-14,Loyal,242.0,3.0,17364.84,8.0,Regular
C00670,Ananya Mehta,ananya.mehta670@example.com,Lucknow,Uttar Pradesh,2023-10-24,Loyal,4.0,7.0,39556.17,9.0,At Risk (was loyal)
C00671,Meera Gupta,meera.gupta671@example.com,Delhi,Delhi,2023-10-30,Loyal,329.0,1.0,36340.49,8.0,New / Promising
C00672,Riya Verma,riya.verma672@example.com,Pune,Maharashtra,2024-07-24,Loyal,,,,,
C00673,Aadhya Nair,aadhya.nair673@example.com,Chennai,Tamil Nadu,2024-08-14,Regular,,,,,
C00674,Priya Joshi,priya.joshi674@example.com,Delhi,Delhi,2024-03-17,Regular,,,,,
C00675,Reyansh Mehta,reyansh.mehta675@example.com,Kochi,Kerala,2024-06-16,Regular,194.0,1.0,17354.67,6.0,New / Promising
C00676,Aarav Mehta,aarav.mehta676@example.com,Delhi,Delhi,2023-08-05,Loyal,,,,,
C00677,Meera Kapoor,meera.kapoor677@example.com,Hyderabad,Telangana,2022-10-19,New,21.0,4.0,8900.75,6.0,At Risk (was loyal)
C00678,Rohan Agarwal,rohan.agarwal678@example.com,Patna,Bihar,2023-06-21,Loyal,43.0,3.0,21424.53,7.0,At Risk (was loyal)
C00679,Nikhil Iyer,nikhil.iyer679@example.com,Kochi,Kerala,2024-05-21,Loyal,27.0,2.0,12015.93,5.0,Lost / Churned
C00680,Myra Rao,myra.rao680@example.com,Chandigarh,Chandigarh,2022-07-17,New,316.0,3.0,21997.38,9.0,Champions
C00681,Ananya Nair,ananya.nair681@example.com,Hyderabad,Telangana,2024-01-19,Loyal,325.0,1.0,6279.25,5.0,New / Promising
C00682,Rohan Rao,rohan.rao682@example.com,Patna,Bihar,2024-01-06,New,,,,,
C00683,Aarav Kapoor,aarav.kapoor683@example.com,Chennai,Tamil Nadu,2024-03-20,New,28.0,1.0,117.58,3.0,Lost / Churned
C00684,Ira Singh,ira.singh684@example.com,Lucknow,Uttar Pradesh,2022-06-29,Loyal,49.0,8.0,54360.4,9.0,At Risk (was loyal)
C00685,Priya Chopra,priya.chopra685@example.com,Indore,Madhya Pradesh,2023-06-12,New,71.0,1.0,40562.87,8.0,Lost / Churned
C00686,Aditya Joshi,aditya.joshi686@example.com,Aligarh,Uttar Pradesh,2023-11-17,Loyal,379.0,1.0,9905.36,7.0,New / Promising
C00687,Reyansh Iyer,reyansh.iyer687@example.com,Hyderabad,Telangana,2023-05-04,Loyal,49.0,2.0,6628.15,4.0,Lost / Churned
C00688,Meera Patel,meera.patel688@example.com,Aligarh,Uttar Pradesh,2022-01-07,Regular,3.0,4.0,41873.82,9.0,At Risk (was loyal)
C00689,Saanvi Patel,saanvi.patel689@example.com,Jaipur,Rajasthan,2023-04-03,New,11.0,3.0,14807.04,6.0,At Risk (was loyal)
C00690,Ananya Mehta,ananya.mehta690@example.com,Jaipur,Rajasthan,2023-08-20,New,57.0,1.0,32051.6,7.0,Lost / Churned
C00691,Krishna Malhotra,krishna.malhotra691@example.com,Mumbai,Maharashtra,2023-12-11,Regular,60.0,2.0,14497.07,6.0,Lost / Churned
C00692,Vivaan Reddy,vivaan.reddy692@example.com,Pune,Maharashtra,2023-04-22,VIP,79.0,1.0,10735.69,5.0,Lost / Churned
C00693,Reyansh Joshi,reyansh.joshi693@example.com,Lucknow,Uttar Pradesh,2023-12-04,Regular,29.0,1.0,31456.72,6.0,Lost / Churned
C00694,Meera Mehta,meera.mehta694@example.com,Chandigarh,Chandigarh,2023-12-08,New,207.0,1.0,2403.95,5.0,New / Promising
C00695,Rohan Mehta,rohan.mehta695@example.com,Hyderabad,Telangana,2023-01-12,Regular,30.0,7.0,48388.4,9.0,At Risk (was loyal)
C00696,Sai Iyer,sai.iyer696@example.com,Pune,Maharashtra,2023-05-05,Regular,147.0,2.0,6548.86,5.0,Lost / Churned
C00697,Myra Shah,myra.shah697@example.com,Ahmedabad,Gujarat,2023-01-18,Loyal,33.0,4.0,22650.89,8.0,At Risk (was loyal)
C00698,Neha Agarwal,neha.agarwal698@example.com,Nagpur,Maharashtra,2024-07-23,New,88.0,1.0,11025.84,5.0,Lost / Churned
C00699,Amit Agarwal,amit.agarwal699@example.com,Kochi,Kerala,2024-04-01,Loyal,,,,,
C00700,Amit Patel,amit.patel700@example.com,Kolkata,West Bengal,2023-11-28,Regular,50.0,1.0,4372.17,3.0,Lost / Churned
C00701,Pari Das,pari.das701@example.com,Bengaluru,Karnataka,2023-06-25,VIP,177.0,2.0,14450.58,6.0,Lost / Churned
C00702,Aditya Kulkarni,aditya.kulkarni702@example.com,Surat,Gujarat,2022-04-25,New,196.0,2.0,5675.94,6.0,New / Promising
C00703,Priya Agarwal,priya.agarwal703@example.com,Delhi,Delhi,2024-07-13,Regular,,,,,
C00704,Ishaan Kulkarni,ishaan.kulkarni704@example.com,Chandigarh,Chandigarh,2023-07-04,VIP,94.0,3.0,11692.8,7.0,At Risk (was loyal)
C00705,Reyansh Kapoor,reyansh.kapoor705@example.com,Ahmedabad,Gujarat,2024-05-24,New,73.0,1.0,559.71,4.0,Lost / Churned
C00706,Myra Reddy,myra.reddy706@example.com,Chandigarh,Chandigarh,2023-11-28,VIP,69.0,2.0,28124.41,7.0,Lost / Churned
C00707,Neha Kulkarni,neha.kulkarni707@example.com,Kolkata,West Bengal,2023-05-16,Regular,221.0,3.0,38677.79,9.0,Champions
C00708,Nikhil Pillai,nikhil.pillai708@example.com,Bengaluru,Karnataka,2023-04-02,New,481.0,1.0,1404.76,6.0,New / Promising
C00709,Myra Iyer,myra.iyer709@example.com,Delhi,Delhi,2023-06-10,New,151.0,3.0,54415.56,9.0,At Risk (was loyal)
C00710,Myra Kulkarni,myra.kulkarni710@example.com,Nagpur,Maharashtra,2022-03-01,Loyal,,,,,
C00711,Myra Mehta,myra.mehta711@example.com,Coimbatore,Tamil Nadu,2024-01-11,New,311.0,1.0,11133.93,6.0,New / Promising
C00712,Saanvi Rao,saanvi.rao712@example.com,Mumbai,Maharashtra,2024-04-16,Regular,120.0,2.0,20792.3,7.0,Lost / Churned
C00713,Pooja Singh,pooja.singh713@example.com,Mumbai,Maharashtra,2023-08-16,New,416.0,1.0,4173.48,6.0,New / Promising
C00714,Vivaan Chopra,vivaan.chopra714@example.com,Bengaluru,Karnataka,2022-12-19,Regular,43.0,6.0,116250.06,9.0,At Risk (was loyal)
C00715,Riya Verma,riya.verma715@example.com,Bengaluru,Karnataka,2024-08-15,New,89.0,2.0,3028.3,5.0,Lost / Churned
C00716,Meera Bose,meera.bose716@example.com,Bengaluru,Karnataka,2022-02-02,Loyal,,,,,
C00717,Aadhya Nair,aadhya.nair717@example.com,Lucknow,Uttar Pradesh,2024-02-27,VIP,55.0,2.0,30321.35,7.0,Lost / Churned
C00718,Amit Chopra,amit.chopra718@example.com,Ahmedabad,Gujarat,2023-01-19,VIP,514.0,2.0,66601.45,11.0,Champions
C00719,Myra Joshi,myra.joshi719@example.com,Indore,Madhya Pradesh,2023-01-20,Loyal,297.0,1.0,13288.06,6.0,New / Promising
C00720,Karan Agarwal,karan.agarwal720@example.com,Bengaluru,Karnataka,2022-05-17,New,576.0,1.0,7740.85,7.0,New / Promising
C00721,Vihaan Nair,vihaan.nair721@example.com,Surat,Gujarat,2023-07-05,Loyal,207.0,3.0,34501.46,9.0,Champions
C00722,Pari Iyer,pari.iyer722@example.com,Indore,Madhya Pradesh,2024-01-16,New,,,,,
C00723,Priya Sharma,priya.sharma723@example.com,Pune,Maharashtra,2024-02-14,New,50.0,3.0,39767.16,9.0,At Risk (was loyal)
C00724,Kabir Das,kabir.das724@example.com,Mumbai,Maharashtra,2023-11-21,New,3.0,1.0,6262.04,3.0,Lost / Churned
C00725,Aadhya Agarwal,aadhya.agarwal725@example.com,Coimbatore,Tamil Nadu,2023-01-24,Regular,132.0,5.0,145107.93,10.0,At Risk (was loyal)
C00726,Sai Das,sai.das726@example.com,Pune,Maharashtra,2022-12-21,Loyal,383.0,4.0,24202.69,11.0,Champions
C00727,Krishna Singh,krishna.singh727@example.com,Ahmedabad,Gujarat,2024-08-17,Regular,57.0,1.0,2107.89,4.0,Lost / Churned
C00728,Vivaan Chopra,vivaan.chopra728@example.com,Hyderabad,Telangana,2023-09-22,Regular,355.0,1.0,457.65,6.0,New / Promising
C00729,Sai Singh,sai.singh729@example.com,Mumbai,Maharashtra,2022-03-10,New,149.0,4.0,53285.36,10.0,At Risk (was loyal)
C00730,Sara Verma,sara.verma730@example.com,Hyderabad,Telangana,2023-04-03,VIP,425.0,2.0,9675.83,8.0,New / Promising
C00731,Sai Verma,sai.verma731@example.com,Delhi,Delhi,2023-02-16,Regular,274.0,2.0,7316.77,7.0,New / Promising
C00732,Sai Agarwal,sai.agarwal732@example.com,Patna,Bihar,2022-08-11,Regular,339.0,4.0,24402.62,11.0,Champions
C00733,Arjun Pillai,arjun.pillai733@example.com,Delhi,Delhi,2022-10-24,New,25.0,7.0,77134.47,9.0,At Risk (was loyal)
C00734,Priya Kulkarni,priya.kulkarni734@example.com,Pune,Maharashtra,2022-11-23,Loyal,438.0,3.0,72316.07,11.0,Champions
C00735,Sai Mehta,sai.mehta735@example.com,Aligarh,Uttar Pradesh,2024-06-16,Regular,,,,,
C00736,Karan Pillai,karan.pillai736@example.com,Ahmedabad,Gujarat,2022-08-15,New,165.0,5.0,30003.17,9.0,At Risk (was loyal)
C00737,Kabir Rao,kabir.rao737@example.com,Nagpur,Maharashtra,2022-03-04,New,410.0,2.0,6419.63,7.0,New / Promising
C00738,Ira Nair,ira.nair738@example.com,Coimbatore,Tamil Nadu,2023-10-04,Regular,413.0,1.0,1095.1,6.0,New / Promising
C00739,Riya Bose,riya.bose739@example.com,Nagpur,Maharashtra,2022-02-18,Regular,607.0,2.0,3477.41,7.0,New / Promising
C00740,Rohan Joshi,rohan.joshi740@example.com,Surat,Gujarat,2024-03-15,New,39.0,1.0,1136.05,3.0,Lost / Churned
C00741,Ananya Chopra,ananya.chopra741@example.com,Chandigarh,Chandigarh,2023-02-23,VIP,5.0,4.0,23011.45,8.0,At Risk (was loyal)
C00742,Kabir Joshi,kabir.joshi742@example.com,Ahmedabad,Gujarat,2022-07-08,New,97.0,3.0,45679.01,9.0,At Risk (was loyal)
C00743,Anika Patel,anika.patel743@example.com,Coimbatore,Tamil Nadu,2024-05-19,Regular,,,,,
C00744,Kabir Iyer,kabir.iyer744@example.com,Pune,Maharashtra,2024-04-05,VIP,,,,,
C00745,Meera Verma,meera.verma745@example.com,Patna,Bihar,2023-07-30,Regular,71.0,4.0,17150.38,7.0,At Risk (was loyal)
C00746,Aadhya Agarwal,aadhya.agarwal746@example.com,Nagpur,Maharashtra,2023-06-27,Regular,283.0,2.0,17963.61,8.0,New / Promising
C00747,Saanvi Patel,saanvi.patel747@example.com,Ahmedabad,Gujarat,2022-09-19,Regular,538.0,1.0,387.48,6.0,New / Promising
C00748,Ananya Gupta,ananya.gupta748@example.com,Kolkata,West Bengal,2024-08-02,New,25.0,1.0,4808.79,3.0,Lost / Churned
C00749,Kavya Malhotra,kavya.malhotra749@example.com,Patna,Bihar,2022-04-05,VIP,171.0,5.0,21689.18,9.0,At Risk (was loyal)
C00750,Pooja Singh,pooja.singh750@example.com,Coimbatore,Tamil Nadu,2022-02-22,Regular,491.0,1.0,1857.64,6.0,New / Promising
C00751,Saanvi Shah,saanvi.shah751@example.com,Jaipur,Rajasthan,2023-09-10,Loyal,157.0,1.0,2113.58,4.0,Lost / Churned
C00752,Kavya Gupta,kavya.gupta752@example.com,Delhi,Delhi,2022-07-12,New,16.0,4.0,13895.16,6.0,At Risk (was loyal)
C00753,Ishaan Bose,ishaan.bose753@example.com,Coimbatore,Tamil Nadu,2022-08-02,New,261.0,1.0,1949.18,5.0,New / Promising
C00754,Kabir Sharma,kabir.sharma754@example.com,Aligarh,Uttar Pradesh,2022-08-05,New,592.0,4.0,19417.19,10.0,Champions
C00755,Pooja Reddy,pooja.reddy755@example.com,Kolkata,West Bengal,2024-02-04,Regular,181.0,2.0,9753.78,6.0,Lost / Churned
C00756,Meera Patel,meera.patel756@example.com,Kochi,Kerala,2023-12-14,Regular,309.0,2.0,10894.93,7.0,New / Promising
C00757,Saanvi Patel,saanvi.patel757@example.com,Kolkata,West Bengal,2023-07-20,Loyal,187.0,3.0,29987.65,8.0,At Risk (was loyal)
C00758,Amit Mehta,amit.mehta758@example.com,Aligarh,Uttar Pradesh,2023-01-25,Regular,46.0,5.0,9644.67,7.0,At Risk (was loyal)
C00759,Riya Malhotra,riya.malhotra759@example.com,Patna,Bihar,2022-11-12,VIP,354.0,3.0,17175.23,9.0,Regular
C00760,Diya Pillai,diya.pillai760@example.com,Jaipur,Rajasthan,2024-06-22,New,,,,,
C00761,Myra Reddy,myra.reddy761@example.com,Kochi,Kerala,2024-04-02,Loyal,165.0,1.0,12323.14,5.0,Lost / Churned
C00762,Amit Kapoor,amit.kapoor762@example.com,Kochi,Kerala,2024-07-25,Loyal,15.0,2.0,38929.03,6.0,Lost / Churned
C00763,Diya Kapoor,diya.kapoor763@example.com,Kolkata,West Bengal,2023-02-28,Loyal,38.0,1.0,958.38,3.0,Lost / Churned
C00764,Ira Patel,ira.patel764@example.com,Delhi,Delhi,2024-01-30,Loyal,293.0,2.0,10283.84,7.0,New / Promising
C00765,Aarav Rao,aarav.rao765@example.com,Ahmedabad,Gujarat,2023-07-21,Loyal,37.0,3.0,53772.58,8.0,At Risk (was loyal)
C00766,Kabir Iyer,kabir.iyer766@example.com,Nagpur,Maharashtra,2022-07-20,Regular,39.0,5.0,40193.76,9.0,At Risk (was loyal)
C00767,Sai Joshi,sai.joshi767@example.com,Aligarh,Uttar Pradesh,2023-08-07,New,11.0,7.0,165182.77,9.0,At Risk (was loyal)
C00768,Anika Agarwal,anika.agarwal768@example.com,Pune,Maharashtra,2023-11-02,New,40.0,2.0,47118.09,8.0,At Risk (was loyal)
C00769,Krishna Bose,krishna.bose769@example.com,Aligarh,Uttar Pradesh,2024-09-16,VIP,,,,,
C00770,Myra Nair,myra.nair770@example.com,Kochi,Kerala,2024-01-21,Regular,,,,,
C00771,Reyansh Iyer,reyansh.iyer771@example.com,Surat,Gujarat,2024-01-08,Loyal,145.0,3.0,54541.57,9.0,At Risk (was loyal)
C00772,Anika Nair,anika.nair772@example.com,Coimbatore,Tamil Nadu,2024-07-27,Regular,,,,,
C00773,Rohan Verma,rohan.verma773@example.com,Coimbatore,Tamil Nadu,2023-06-21,New,79.0,5.0,111995.01,10.0,At Risk (was loyal)
C00774,Priya Gupta,priya.gupta774@example.com,Delhi,Delhi,2024-08-25,New,27.0,1.0,1362.87,3.0,Lost / Churned
C00775,Amit Sharma,amit.sharma775@example.com,Delhi,Delhi,2023-02-27,Regular,323.0,2.0,40589.99,9.0,New / Promising
C00776,Priya Patel,priya.patel776@example.com,Ahmedabad,Gujarat,2022-03-11,Regular,447.0,1.0,3401.29,6.0,New / Promising
C00777,Aarav Singh,aarav.singh777@example.com,Ahmedabad,Gujarat,2023-06-02,New,15.0,4.0,87011.12,9.0,At Risk (was loyal)
C00778,Diya Verma,diya.verma778@example.com,Patna,Bihar,2023-09-25,Regular,371.0,1.0,13410.69,7.0,New / Promising
C00779,Karan Bose,karan.bose779@example.com,Kochi,Kerala,2022-01-17,New,262.0,4.0,88367.74,11.0,Champions
C00780,Riya Agarwal,riya.agarwal780@example.com,Mumbai,Maharashtra,2023-02-26,Regular,357.0,5.0,53491.27,12.0,Champions
C00781,Aarav Pillai,aarav.pillai781@example.com,Mumbai,Maharashtra,2024-01-10,New,,,,,
C00782,Riya Mehta,riya.mehta782@example.com,Jaipur,Rajasthan,2022-01-18,Loyal,25.0,5.0,57557.87,9.0,At Risk (was loyal)
C00783,Priya Chopra,priya.chopra783@example.com,Chandigarh,Chandigarh,2024-04-05,New,,,,,
C00784,Vihaan Reddy,vihaan.reddy784@example.com,Chennai,Tamil Nadu,2023-06-21,Regular,326.0,2.0,43329.83,9.0,New / Promising
C00785,Sai Singh,sai.singh785@example.com,Ahmedabad,Gujarat,2023-09-27,New,,,,,
C00786,Krishna Malhotra,krishna.malhotra786@example.com,Chandigarh,Chandigarh,2022-10-01,New,57.0,2.0,8717.89,6.0,Lost / Churned
C00787,Aditya Malhotra,aditya.malhotra787@example.com,Indore,Madhya Pradesh,2024-09-09,Regular,,,,,
C00788,Myra Kulkarni,myra.kulkarni788@example.com,Indore,Madhya Pradesh,2022-09-07,Regular,625.0,4.0,16247.67,9.0,Regular
C00789,Kabir Gupta,kabir.gupta789@example.com,Pune,Maharashtra,2023-11-01,Regular,,,,,
C00790,Aditya Joshi,aditya.joshi790@example.com,Delhi,Delhi,2023-01-24,New,256.0,3.0,65793.41,10.0,Champions
C00791,Riya Bose,riya.bose791@example.com,Indore,Madhya Pradesh,2022-02-27,Regular,559.0,1.0,10106.97,7.0,New / Promising
C00792,Neha Nair,neha.nair792@example.com,Mumbai,Maharashtra,2022-03-26,Loyal,654.0,1.0,17992.1,8.0,New / Promising
C00793,Kavya Chopra,kavya.chopra793@example.com,Kochi,Kerala,2023-10-23,Loyal,150.0,1.0,8469.82,5.0,Lost / Churned
C00794,Ira Reddy,ira.reddy794@example.com,Aligarh,Uttar Pradesh,2024-07-05,New,,,,,
C00795,Meera Verma,meera.verma795@example.com,Chandigarh,Chandigarh,2022-08-24,Regular,390.0,1.0,2349.78,6.0,New / Promising
C00796,Nikhil Kulkarni,nikhil.kulkarni796@example.com,Kolkata,West Bengal,2023-05-02,New,25.0,3.0,36753.66,7.0,At Risk (was loyal)
C00797,Vivaan Gupta,vivaan.gupta797@example.com,Jaipur,Rajasthan,2023-12-02,New,4.0,1.0,512.68,3.0,Lost / Churned
C00798,Nikhil Agarwal,nikhil.agarwal798@example.com,Jaipur,Rajasthan,2023-08-01,VIP,225.0,3.0,64796.15,10.0,Champions
C00799,Reyansh Kapoor,reyansh.kapoor799@example.com,Delhi,Delhi,2022-01-17,New,279.0,5.0,71581.71,11.0,Champions
C00800,Ira Iyer,ira.iyer800@example.com,Kolkata,West Bengal,2024-02-10,Regular,283.0,1.0,2290.21,5.0,New / Promising
